pleiades_url,geonames_url,match_type,distance,pleiades_locationPrecision,pleiades_featureTypes,geonames_featurecode
http://pleiades.stoa.org/places/246380,http://sws.geonames.org/3020584/,edh,0.125,precise,"settlement",PPL
http://pleiades.stoa.org/places/246377,http://sws.geonames.org/3108286/,edh,0.817,precise,"settlement",PPL
http://pleiades.stoa.org/places/246369,http://sws.geonames.org/3128271/,edh,18.151,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246369,http://sws.geonames.org/3108057/,edh,30.488,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246369,http://sws.geonames.org/3107677/,edh,0.174,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246369,http://sws.geonames.org/3104570/,edh,41.942,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246355,http://sws.geonames.org/3127757/,edh,0.236,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246352,http://sws.geonames.org/3130732/,edh,18.628,precise,"settlement",PPL
http://pleiades.stoa.org/places/246352,http://sws.geonames.org/3130616/,edh,0.356,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246348,http://sws.geonames.org/2982452/,edh,0.242,precise,"settlement",CSTL
http://pleiades.stoa.org/places/246347,http://sws.geonames.org/2990919/,edh,0.23,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246344,http://sws.geonames.org/3104324/,edh,0.44,precise,"wall, settlement, theatre",PPLA
http://pleiades.stoa.org/places/246343,http://sws.geonames.org/3128760/,edh,0.916,precise,"settlement, amphitheatre, temple",PPLA
http://pleiades.stoa.org/places/246321,http://sws.geonames.org/3106211/,edh,0.269,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246247,http://sws.geonames.org/3127047/,edh,4.599,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246231,http://sws.geonames.org/3033809/,edh,0.044,precise,"settlement, temple, mine",PPL
http://pleiades.stoa.org/places/246221,http://sws.geonames.org/3129028/,edh,21.765,rough,"river",PPLA3
http://pleiades.stoa.org/places/246212,http://sws.geonames.org/3106050/,edh,0.047,precise,"settlement, temple",PPLA3
http://pleiades.stoa.org/places/246208,http://sws.geonames.org/3130909/,edh,5.839,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246208,http://sws.geonames.org/3117192/,edh,5.221,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246173,http://sws.geonames.org/3021670/,edh,0.212,precise,"settlement, bath",PPLA3
http://pleiades.stoa.org/places/246171,http://sws.geonames.org/2992997/,edh,1.513,precise,"bath",PPL
http://pleiades.stoa.org/places/246169,http://sws.geonames.org/3127035/,edh,31.445,rough,"unknown",PPLA3
http://pleiades.stoa.org/places/246169,http://sws.geonames.org/2969392/,edh,518.583,rough,"unknown",PPLA3
http://pleiades.stoa.org/places/246163,http://sws.geonames.org/3119081/,edh,4.606,precise,"settlement, reservoir",PPLA3
http://pleiades.stoa.org/places/246154,http://sws.geonames.org/3183364/,edh,524.537,precise,"river",PPLA3
http://pleiades.stoa.org/places/246147,http://sws.geonames.org/3131075/,edh,6.287,precise,"settlement",PPL
http://pleiades.stoa.org/places/246147,http://sws.geonames.org/3120270/,edh,0.177,precise,"settlement",PPL
http://pleiades.stoa.org/places/240921,http://sws.geonames.org/2265888/,edh,4378.574,unlocated,"unlocated",PPLA2
http://pleiades.stoa.org/places/236721,http://sws.geonames.org/791017/,edh,2105.8,precise,"station",PPL
http://pleiades.stoa.org/places/236721,http://sws.geonames.org/789662/,edh,2114.119,precise,"station",PPL
http://pleiades.stoa.org/places/236721,http://sws.geonames.org/789458/,edh,2111.221,precise,"station",PPL
http://pleiades.stoa.org/places/236721,http://sws.geonames.org/788218/,edh,2111.691,precise,"station",PPLA3
http://pleiades.stoa.org/places/236721,http://sws.geonames.org/786827/,edh,2103.662,precise,"station",PPLA2
http://pleiades.stoa.org/places/236692,http://sws.geonames.org/3107364/,edh,0.115,precise,"station",PPLA3
http://pleiades.stoa.org/places/236684,http://sws.geonames.org/3125082/,edh,4.97,precise,"station",PPLA3
http://pleiades.stoa.org/places/236658,http://sws.geonames.org/3108317/,edh,140.665,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/236642,http://sws.geonames.org/3111108/,edh,0.434,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/236601,http://sws.geonames.org/3106672/,edh,23.04,precise,"station",PPLA
http://pleiades.stoa.org/places/236598,http://sws.geonames.org/3111337/,edh,0.107,precise,"fort",PPL
http://pleiades.stoa.org/places/236598,http://sws.geonames.org/3109591/,edh,3.213,precise,"fort",PPLA3
http://pleiades.stoa.org/places/236592,http://sws.geonames.org/3114531/,edh,33.964,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/236546,http://sws.geonames.org/2263458/,edh,342.375,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/236546,http://sws.geonames.org/2262917/,edh,356.407,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/236534,http://sws.geonames.org/3113802/,edh,21.469,precise,"settlement",PPL
http://pleiades.stoa.org/places/236525,http://sws.geonames.org/3117814/,edh,0.196,precise,"wall, settlement",PPLA2
http://pleiades.stoa.org/places/236505,http://sws.geonames.org/3104849/,edh,0.762,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/236491,http://sws.geonames.org/3109642/,edh,17.338,precise,"settlement, port",PPLA
http://pleiades.stoa.org/places/236490,http://sws.geonames.org/3114273/,edh,61.731,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/236465,http://sws.geonames.org/2503998/,edh,1091.652,precise,"settlement",PPL
http://pleiades.stoa.org/places/236443,http://sws.geonames.org/2740592/,edh,0.328,precise,"settlement, plaza, bath",PPL
http://pleiades.stoa.org/places/236405,http://sws.geonames.org/3131138/,edh,14.644,precise,"settlement, arch",PPLA3
http://pleiades.stoa.org/places/236405,http://sws.geonames.org/3130491/,edh,17.914,precise,"settlement, arch",PPLA3
http://pleiades.stoa.org/places/236405,http://sws.geonames.org/3130454/,edh,20.707,precise,"settlement, arch",PPL
http://pleiades.stoa.org/places/236405,http://sws.geonames.org/3115159/,edh,6.184,precise,"settlement, arch",PPLA3
http://pleiades.stoa.org/places/236405,http://sws.geonames.org/3105022/,edh,7.008,precise,"settlement, arch",PPLA3
http://pleiades.stoa.org/places/236377,http://sws.geonames.org/2742032/,edh,0.58,precise,"settlement",PPLA
http://pleiades.stoa.org/places/236377,http://sws.geonames.org/2739004/,edh,33.761,precise,"settlement",PPL
http://pleiades.stoa.org/places/236352,http://sws.geonames.org/3129231/,edh,0.617,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/236352,http://sws.geonames.org/3117781/,edh,17.298,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/236334,http://sws.geonames.org/2740761/,edh,0.114,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/236334,http://sws.geonames.org/2738819/,edh,83.744,precise,"settlement",PPL
http://pleiades.stoa.org/places/226748,http://sws.geonames.org/674078/,edh,3.687,precise,"fort",PPLA2
http://pleiades.stoa.org/places/226748,http://sws.geonames.org/667305/,edh,49.755,precise,"fort",PPLA2
http://pleiades.stoa.org/places/226617,http://sws.geonames.org/678633/,edh,4.111,precise,"settlement, church",PPL
http://pleiades.stoa.org/places/226617,http://sws.geonames.org/672602/,edh,2.642,precise,"settlement, church",PPLA2
http://pleiades.stoa.org/places/222241,http://sws.geonames.org/675471/,edh,5707.835,unlocated,"unlocated",PPLA2
http://pleiades.stoa.org/places/222226,http://sws.geonames.org/727079/,edh,5425.161,unlocated,"unlocated",PPLA
http://pleiades.stoa.org/places/222026,http://sws.geonames.org/726546/,edh,5336.484,unlocated,"unlocated",PPL
http://pleiades.stoa.org/places/221979,http://sws.geonames.org/665359/,edh,5656.867,unlocated,"unlocated",PPLA2
http://pleiades.stoa.org/places/217056,http://sws.geonames.org/671381/,edh,0.462,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217054,http://sws.geonames.org/729805/,edh,3.331,precise,"settlement",PPL
http://pleiades.stoa.org/places/217049,http://sws.geonames.org/675471/,edh,0.508,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217049,http://sws.geonames.org/666970/,edh,7.237,precise,"settlement",PPL
http://pleiades.stoa.org/places/217048,http://sws.geonames.org/682860/,edh,0.21,precise,"settlement",PPL
http://pleiades.stoa.org/places/217044,http://sws.geonames.org/673382/,edh,0.199,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217044,http://sws.geonames.org/671381/,edh,22.356,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217043,http://sws.geonames.org/664015/,edh,0.265,precise,"settlement",PPL
http://pleiades.stoa.org/places/217039,http://sws.geonames.org/729658/,edh,1.68,precise,"fort",PPL
http://pleiades.stoa.org/places/217038,http://sws.geonames.org/733406/,edh,11.512,precise,"fort",PPL
http://pleiades.stoa.org/places/217038,http://sws.geonames.org/732916/,edh,7.353,precise,"fort",PPL
http://pleiades.stoa.org/places/217033,http://sws.geonames.org/729080/,edh,1.986,precise,"fort",PPL
http://pleiades.stoa.org/places/217033,http://sws.geonames.org/728782/,edh,15.268,precise,"fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/733736/,edh,24.226,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/727582/,edh,18.477,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/686713/,edh,6.083,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/686688/,edh,1.425,precise,"settlement, temple, fort",PPLA2
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/678182/,edh,15.564,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/678027/,edh,10.897,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/675556/,edh,11.979,precise,"settlement, temple, fort",PPLA2
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/672336/,edh,15.435,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/671541/,edh,8.017,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/664583/,edh,2.095,precise,"settlement, temple, fort",MNMT
http://pleiades.stoa.org/places/217027,http://sws.geonames.org/662136/,edh,2.493,precise,"settlement, temple, fort",PPL
http://pleiades.stoa.org/places/217025,http://sws.geonames.org/683902/,edh,21.535,precise,"settlement, fort",PPLA
http://pleiades.stoa.org/places/217025,http://sws.geonames.org/682347/,edh,11.633,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/217025,http://sws.geonames.org/676012/,edh,24.464,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/217025,http://sws.geonames.org/675697/,edh,1.434,precise,"settlement, fort",PPLX
http://pleiades.stoa.org/places/217025,http://sws.geonames.org/673152/,edh,17.228,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/217025,http://sws.geonames.org/664464/,edh,3.091,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/217023,http://sws.geonames.org/729194/,edh,0.976,precise,"fort",PPL
http://pleiades.stoa.org/places/217023,http://sws.geonames.org/726293/,edh,5.418,precise,"fort",PPL
http://pleiades.stoa.org/places/217021,http://sws.geonames.org/726141/,edh,0.333,precise,"fort",PPL
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/702187/,edh,733.934,precise,"settlement",PPL
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/682839/,edh,90.453,precise,"settlement",PPL
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/680963/,edh,2.33,precise,"settlement",PPLA
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/679968/,edh,9.767,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/674960/,edh,7.682,precise,"settlement",PPL
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/673636/,edh,31.324,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/673114/,edh,30.992,precise,"settlement",PPL
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/672620/,edh,19.536,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/670376/,edh,21.394,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/664722/,edh,24.179,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/663802/,edh,27.497,precise,"settlement",PPLX
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/663234/,edh,15.527,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/217016,http://sws.geonames.org/662937/,edh,5.483,precise,"settlement",PPLX
http://pleiades.stoa.org/places/216997,http://sws.geonames.org/682433/,edh,126.214,precise,"fort",PPL
http://pleiades.stoa.org/places/216997,http://sws.geonames.org/680897/,edh,121.932,precise,"fort",PPLA2
http://pleiades.stoa.org/places/216997,http://sws.geonames.org/675390/,edh,125.306,precise,"fort",PPL
http://pleiades.stoa.org/places/216997,http://sws.geonames.org/664080/,edh,138.68,precise,"fort",ADM2
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/732899/,edh,5.46,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/732855/,edh,19.265,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/732491/,edh,44.807,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/732122/,edh,10.812,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/729986/,edh,47.216,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/729710/,edh,12.652,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/729636/,edh,41.222,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/728625/,edh,7.652,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/728203/,edh,2.426,precise,"station",PPLA
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/727337/,edh,57.1,precise,"station",PPL
http://pleiades.stoa.org/places/216992,http://sws.geonames.org/725395/,edh,14.52,precise,"station",PPL
http://pleiades.stoa.org/places/216989,http://sws.geonames.org/729578/,edh,1.047,precise,"station",PPL
http://pleiades.stoa.org/places/216982,http://sws.geonames.org/733441/,edh,7.185,precise,"fort",PPL
http://pleiades.stoa.org/places/216982,http://sws.geonames.org/732166/,edh,5.491,precise,"fort",PPLX
http://pleiades.stoa.org/places/216982,http://sws.geonames.org/727523/,edh,1.934,precise,"fort",PPLA
http://pleiades.stoa.org/places/216982,http://sws.geonames.org/726587/,edh,32.916,precise,"fort",PPL
http://pleiades.stoa.org/places/216978,http://sws.geonames.org/732591/,edh,2.143,precise,"fort",PPL
http://pleiades.stoa.org/places/216978,http://sws.geonames.org/726979/,edh,5.849,precise,"fort",PPL
http://pleiades.stoa.org/places/216978,http://sws.geonames.org/6460270/,edh,2.143,precise,"fort",ADM3
http://pleiades.stoa.org/places/216965,http://sws.geonames.org/678635/,edh,4.486,precise,"fort",PPL
http://pleiades.stoa.org/places/216965,http://sws.geonames.org/669148/,edh,7.992,precise,"fort",PPLA2
http://pleiades.stoa.org/places/216943,http://sws.geonames.org/680929/,edh,54.186,precise,"fort",PPLA2
http://pleiades.stoa.org/places/216935,http://sws.geonames.org/732266/,edh,1.253,precise,"station",PPL
http://pleiades.stoa.org/places/216927,http://sws.geonames.org/732937/,edh,6.923,precise,"settlement",PPL
http://pleiades.stoa.org/places/216927,http://sws.geonames.org/728193/,edh,0.492,precise,"settlement",PPLA
http://pleiades.stoa.org/places/216916,http://sws.geonames.org/733673/,edh,19.153,precise,"station",PPL
http://pleiades.stoa.org/places/216916,http://sws.geonames.org/728632/,edh,18.038,precise,"station",PPL
http://pleiades.stoa.org/places/216912,http://sws.geonames.org/727221/,edh,8.264,precise,"fort",PPLA
http://pleiades.stoa.org/places/216912,http://sws.geonames.org/671636/,edh,1.145,precise,"fort",PPLA2
http://pleiades.stoa.org/places/216908,http://sws.geonames.org/731437/,edh,152.429,precise,"river",PPL
http://pleiades.stoa.org/places/216907,http://sws.geonames.org/732910/,edh,12.787,precise,"settlement, bath",PPL
http://pleiades.stoa.org/places/216907,http://sws.geonames.org/731866/,edh,12.171,precise,"settlement, bath",PPL
http://pleiades.stoa.org/places/216907,http://sws.geonames.org/731437/,edh,1.851,precise,"settlement, bath",PPL
http://pleiades.stoa.org/places/216907,http://sws.geonames.org/730982/,edh,20.723,precise,"settlement, bath",PPL
http://pleiades.stoa.org/places/216907,http://sws.geonames.org/729861/,edh,8.544,precise,"settlement, bath",PPL
http://pleiades.stoa.org/places/216907,http://sws.geonames.org/729392/,edh,60.674,precise,"settlement, bath",PPL
http://pleiades.stoa.org/places/216907,http://sws.geonames.org/728782/,edh,34.948,precise,"settlement, bath",PPL
